created_at,pat_id,order_id
2021-03-09T17:46:39.699592Z,4213,8419
2021-04-20T19:46:55.284896Z,4703,9333
2021-01-05T23:00:07.540703Z,3323,7006
2021-05-14T18:40:25.763246Z,3431,9843
2021-02-17T21:59:14.801563Z,2662,7952
2020-12-14T19:11:39.124062Z,3031,6651
2020-09-12T22:17:01.326632Z,2185,5358
2020-07-28T16:53:41.801709Z,469,4851
2021-07-31T21:24:27.663127Z,5783,12682
2021-06-01T00:36:30.658661Z,2688,10267
2021-04-07T14:15:41.942227Z,1074,8988
2021-03-19T00:44:31.271177Z,4309,8621
2021-01-14T20:24:41.373897Z,3500,7247
2021-01-08T09:46:41.90944Z,3390,7077
2021-01-28T17:51:44.936981Z,1587,7522
2021-08-11T15:23:36.600718Z,7624,13182
2021-04-07T18:37:02.265237Z,3721,8996
2021-06-30T01:57:57.207868Z,1690,11354
2021-03-24T16:56:04.870739Z,4354,8722
2021-08-27T18:43:33.564074Z,274,13947
2021-06-28T23:49:06.211064Z,5540,11299
2021-07-24T17:41:08.904699Z,6506,12338
2021-04-05T16:10:48.928742Z,4104,8922
2020-04-13T13:10:01Z,668,3372
2020-07-16T15:26:34.868621Z,1768,4744
2020-09-15T15:41:22.121107Z,517,5473
2021-08-25T15:15:10.513716Z,8124,13836
2021-06-08T15:47:51.647602Z,5572,10507
2020-07-18T23:05:16.707118Z,1781,4767
2021-07-15T00:12:17.562298Z,6555,11923
2021-08-12T18:02:58.455072Z,7421,13270
2020-10-28T14:48:51.321177Z,2605,5980
2020-10-07T20:35:38.528416Z,505,5743
2021-08-04T16:11:16.4805Z,7349,12825
2020-04-27T09:17:30Z,823,3551
2021-02-25T21:16:21.698684Z,3454,8137
2021-01-11T16:14:15.865185Z,3427,11081
2021-01-08T20:50:25.995124Z,3372,7097
2021-06-30T14:53:20.774923Z,2998,11367
2020-10-29T19:54:56.858325Z,2467,6009
2020-06-18T13:15:38Z,1431,4354
2021-06-04T00:51:14.280884Z,582,10376
2021-08-13T15:18:08.303418Z,7734,13305
2021-08-11T22:28:04.112841Z,7649,13214
2021-08-14T18:35:38.77114Z,7196,13356
2021-06-23T15:45:38.490189Z,5876,10974
2021-03-19T15:28:28.773707Z,339,8626
2021-05-03T22:36:30.719881Z,413,9630
2021-08-16T21:42:38.343471Z,463,13457
2021-01-13T19:23:58.748379Z,3489,7212
2021-07-15T21:02:54.719442Z,4377,11961
2021-07-19T20:34:20.186331Z,811,12090
2021-08-31T20:31:32.240387Z,8358,14099
2021-03-10T15:27:23.320446Z,2654,8449
2020-07-02T15:50:27Z,1294,4555
2020-06-21T14:06:34Z,1466,4384
2020-09-09T21:03:52.046799Z,2100,5266
2020-12-07T23:13:50.906303Z,2988,6552
2020-07-06T17:34:07Z,1656,4612
2021-08-13T20:49:40.857772Z,1294,13327
2020-12-12T19:13:53.416124Z,2102,6622
2020-08-20T03:06:44.637689Z,1957,5044
2020-07-20T17:40:05.642516Z,1787,4777
2020-09-18T21:28:11.067708Z,2324,5559
2021-08-16T15:06:18.406234Z,7817,13398
2020-07-20T20:46:52.306609Z,1789,4782
2021-05-01T00:02:52.889102Z,1935,11133
2021-08-20T19:07:33.043839Z,5595,13665
2021-08-16T16:11:28.087173Z,7824,13410
2021-03-16T19:17:15.822376Z,1277,8551
2021-03-13T00:05:31.729146Z,3252,8519
2021-06-24T20:23:11.973933Z,1843,11164
2021-07-20T16:23:04.113948Z,6763,12123
2021-02-18T23:02:46.350694Z,2635,7977
2021-08-21T14:36:07.523299Z,8027,13692
2020-10-05T14:56:45.685577Z,2408,5717
2021-05-05T17:19:04.024655Z,2456,9675
2021-08-21T17:16:49.489651Z,8033,13702
2021-03-02T15:47:17.453949Z,4111,8226
2020-09-07T18:22:57.833843Z,771,5239
2021-05-19T14:56:52.66381Z,2739,9925
2021-06-11T18:51:40.284851Z,5651,10603
2020-04-24T14:18:44Z,817,3544
2020-04-07T16:54:38Z,598,3225
2021-08-06T01:20:16.356201Z,7404,12935
2021-07-20T03:15:20.287928Z,6752,12110
2021-02-03T22:48:08.474826Z,3793,7671
2021-03-03T16:28:10.817635Z,4133,8263
2021-03-13T19:45:32.558223Z,4232,8523
2021-09-02T21:15:06.392931Z,1414,14200
2021-04-19T17:32:12.196809Z,4685,9296
2021-01-06T22:47:19.920946Z,3342,7029
2021-03-09T23:11:41.385011Z,4225,8439
2021-07-28T05:55:48.318693Z,2412,12481
2020-11-28T22:07:03.156694Z,2863,6391
2021-07-29T18:50:24.841972Z,6016,12563
2021-06-18T16:39:18.087093Z,5801,10809
2020-05-19T16:23:59Z,1034,3938
2020-12-04T22:43:25.185464Z,2943,6505
2021-04-09T20:40:35.630974Z,3202,9046
2021-05-07T22:08:04.242672Z,4979,9722
2020-09-14T03:16:36.021961Z,2168,5411
2021-07-12T04:52:28.126222Z,6443,11793
2021-08-12T03:23:22.031541Z,7662,13225
2021-01-12T20:32:44.9041Z,3427,7190
2021-01-26T17:31:42.134577Z,771,7470
2021-03-05T04:10:01.752461Z,4159,8318
2020-10-19T20:43:37.938533Z,2522,5856
2021-06-30T16:15:48.706715Z,6103,11379
2021-03-04T15:58:28.072794Z,2881,8300
2020-12-29T23:17:33.517909Z,469,6906
2020-11-06T19:07:11.157558Z,1927,6108
2021-07-23T01:32:25.680787Z,6897,12263
2021-06-25T20:08:43.29072Z,2016,11202
2021-05-25T18:10:04.746558Z,4225,10097
2020-09-21T20:53:33.167046Z,1870,5590
2021-06-22T16:48:53.770092Z,5884,10950
2020-05-27T17:39:47Z,1156,4056
2021-03-30T16:46:05.98538Z,3793,8834
2021-04-13T22:02:16.643651Z,1045,9149
2021-03-16T15:50:35.17702Z,4268,8540
2020-05-12T11:25:51Z,19,3793
2021-01-06T23:47:42.097497Z,512,7032
2020-12-08T23:57:19.3597Z,2998,6563
2021-08-07T15:28:51.70113Z,7471,12998
2021-07-17T18:29:54.567004Z,2979,12035
2021-08-31T14:18:29.724919Z,4071,14072
2021-03-16T20:48:29.410941Z,4282,8562
2021-06-07T20:59:55.096118Z,5555,10489
2020-09-12T19:52:06.143344Z,2176,5350
2021-07-26T16:03:55.84231Z,7016,12390
2021-07-29T04:44:58.592349Z,4682,12532
2021-08-09T15:53:38.892351Z,7522,13055
2021-01-06T17:18:57.692953Z,3335,7020
2021-03-01T15:55:49.768816Z,4093,8198
2020-12-15T02:17:33.399687Z,2731,6660
2021-06-14T00:06:07.723495Z,2540,10637
2020-12-06T15:57:20.188378Z,2960,6528
2021-04-19T13:46:38.879441Z,4660,9269
2020-08-28T13:19:28.286472Z,2014,5141
2021-06-19T15:25:18.753836Z,5820,10847
2020-11-02T15:29:52.087135Z,2643,6030
2021-08-05T15:52:16.544018Z,7384,12893
2021-01-05T17:17:01.806188Z,837,6999
2021-03-09T19:26:03.237616Z,590,8436
2021-01-26T19:16:05.346632Z,379,7473
2020-06-30T17:42:26Z,1577,4518
2021-04-16T18:06:18.714699Z,4159,9238
2020-10-29T14:33:26.184658Z,2619,5998
2020-10-11T22:31:13.294005Z,2446,5769
2021-04-14T18:53:19.09127Z,4090,9179
2020-11-20T15:40:57.471501Z,2789,6257
2020-09-14T03:52:08.691979Z,2228,5414
2021-08-10T13:11:48.782922Z,7573,13113
2021-06-02T15:06:18.609146Z,3211,10325
2020-09-22T23:37:01.841548Z,2171,5606
2021-01-12T16:21:48.263134Z,3468,7181
2020-07-13T15:45:20.794499Z,553,4696
2021-03-31T16:16:33.890566Z,2052,8856
2021-07-29T22:14:34.502085Z,4325,12575
2021-08-09T19:12:43.380071Z,5993,13079
2021-01-05T16:18:17.500102Z,3303,6986
2020-11-07T02:00:39.978391Z,1935,11060
2020-10-08T16:26:36.811196Z,1830,5750
2021-03-03T01:05:03.296299Z,3983,8247
2021-06-21T17:04:07.065559Z,5853,10893
2020-04-17T14:10:17Z,616,3476
2021-03-22T19:41:15.496228Z,3697,8684
2020-09-30T19:55:11.559416Z,837,5692
2021-01-12T20:09:28.95375Z,3474,7189
2021-06-22T18:59:55.292919Z,5886,10953
2020-05-11T10:50:38Z,650,3761
2020-12-07T00:54:20.789752Z,2003,6534
2021-07-15T00:51:39.421405Z,6556,11924
2021-01-18T20:26:09.505083Z,3532,7290
2021-06-21T15:25:34.25358Z,5840,10870
2021-07-10T15:05:36.800831Z,6407,11768
2020-11-06T00:04:51.878635Z,2682,6096
2020-08-26T15:14:06.041315Z,879,5117
2021-08-12T18:56:01.052023Z,1045,13274
2021-07-16T15:58:34.318177Z,6615,11989
2021-03-24T17:36:06.163997Z,3775,8731
2020-09-12T19:44:47.623941Z,2126,5349
2020-08-04T20:47:15.258966Z,1870,4925
2020-06-16T18:13:42Z,1411,4332
2020-07-17T14:16:50.908663Z,339,4750
2021-06-30T18:59:50.863619Z,4288,11399
2021-01-30T16:17:52.818426Z,3731,7582
2021-02-10T22:44:23.938915Z,2052,7824
2021-07-20T20:18:32.478318Z,5111,12143
2021-02-22T06:27:58.767692Z,4000,8033
2021-08-17T16:49:41.849402Z,7880,13494
2021-02-24T22:56:57.787355Z,4048,8113
2021-02-15T18:35:54.262201Z,3931,7889
2021-03-20T01:06:26.248189Z,3155,8640
2020-06-27T23:15:01Z,1486,4479
2020-10-14T16:04:52.12451Z,2472,5794
2021-03-18T16:56:17.758767Z,2682,8604
2020-12-04T17:39:49.418948Z,309,6500
2021-02-13T22:05:12.090721Z,2540,7874
2021-08-05T15:23:32.114458Z,7381,12889
2021-02-09T22:32:29.470013Z,837,7795
2021-07-07T15:53:59.435984Z,6318,11632
2021-05-03T15:58:25.066861Z,4901,9598
2020-12-23T18:06:28.403369Z,985,6814
2020-07-15T22:08:03.839112Z,463,4738
2021-04-20T14:45:53.501797Z,1074,9312
2020-12-30T18:53:51.085883Z,3252,6925
2021-05-12T15:53:01.410541Z,4207,9796
2020-09-11T22:47:51.071487Z,594,5296
2020-11-21T19:50:27.166355Z,2797,6275
2021-02-18T18:39:25.279433Z,2739,7965
2020-11-18T16:21:40.579996Z,2772,6234
2020-04-16T16:23:48Z,751,3462
2021-04-27T21:22:26.661834Z,1803,9508
2020-04-03T11:27:42Z,559,3176
2021-01-14T17:00:46.148131Z,3495,7238
2021-06-21T22:17:32.653821Z,2751,10910
2020-11-08T03:38:04.247707Z,2700,6122
2021-06-24T21:56:06.257057Z,5943,11173
2021-04-23T15:22:12.019365Z,4765,9416
2020-04-12T18:19:32Z,702,3362
2021-01-07T15:26:56.418734Z,3353,7042
2021-05-11T17:12:01.670558Z,5001,9772
2020-07-31T16:22:16.22658Z,1187,4892
2020-07-15T18:51:56.385391Z,339,4737
2021-04-06T22:07:35.399929Z,4508,8987
2020-04-14T16:36:44Z,728,3422
2021-08-20T00:15:12.64113Z,5975,13620
2021-08-24T00:07:02.190092Z,339,13787
2020-09-28T21:52:25.128628Z,2385,5663
2021-07-27T03:31:24.012341Z,3592,12423
2021-07-19T22:01:13.63527Z,6743,12100
2021-06-24T15:58:06.169852Z,5939,11023
2021-07-12T18:02:28.371014Z,6468,11820
2021-06-29T18:31:31.570755Z,4561,11339
2020-10-27T16:30:48.553789Z,2546,5951
2020-11-11T14:42:24.220755Z,2722,6156
2020-06-12T10:14:50Z,512,4274
2020-12-30T20:39:09.166616Z,2995,6928
2020-11-09T17:03:19.15263Z,2705,6132
2021-01-29T19:21:30.209683Z,3376,7570
2020-10-15T18:22:05.344864Z,2488,5814
2020-11-17T18:08:16.074797Z,2612,6217
2021-02-08T22:29:16.593802Z,3854,7774
2020-09-28T16:00:15.104513Z,878,5658
2020-12-11T17:40:37.115088Z,3023,6611
2021-03-11T01:56:45.458751Z,4239,8468
2021-04-27T18:37:16.040841Z,4825,9496
2020-11-20T23:51:09.742225Z,339,6268
2021-07-26T14:41:56.974766Z,4893,12383
2021-02-18T16:22:42.693486Z,3966,7959
2021-08-13T15:32:46.063714Z,7735,13307
2021-02-18T18:34:24.475972Z,3970,7963
2021-08-02T21:18:51.90883Z,867,12735
2021-05-21T17:12:29.765284Z,5133,9979
2021-03-12T16:15:20.422628Z,2819,8506
2021-07-13T17:26:14.160601Z,6492,11853
2021-07-06T17:10:19.745976Z,4138,11599
2020-08-06T17:43:36.831886Z,1418,4949
2021-08-26T21:51:06.305781Z,8189,13911
2021-05-06T22:31:16.103794Z,147,9704
2020-11-06T20:05:01.215639Z,2689,6109
2021-07-02T15:26:22.476823Z,6175,11478
2020-08-17T15:59:02.114062Z,642,5013
2021-02-04T20:52:32.795153Z,3622,7694
2020-11-18T15:09:39.587807Z,1769,6231
2021-08-25T16:16:19.345479Z,8130,13843
2021-06-15T16:15:11.749447Z,2472,10690
2020-12-16T22:12:37.81533Z,3086,6691
2021-01-22T17:30:49.52821Z,479,7400
2021-03-16T17:18:22.503089Z,4273,8547
2021-08-02T21:00:32.76583Z,6740,12732
2021-04-29T00:32:43.131228Z,274,9532
2021-05-07T18:55:04.813931Z,4969,9709
2020-09-15T13:59:06.960887Z,2254,5465
2020-04-23T18:30:04Z,807,3526
2020-09-12T02:11:48.708Z,2147,5316
2021-04-16T15:14:01.616643Z,4640,9230
2021-08-04T20:47:55.589335Z,7362,12844
2021-05-23T18:35:37.36837Z,4392,11140
2021-07-14T00:12:41.09995Z,786,11871
2021-05-20T15:02:47.209321Z,4363,9951
2021-01-30T17:00:19.545236Z,3736,7587
2021-06-28T02:02:03.014175Z,5943,11254
2020-04-30T17:11:45Z,473,3603
2021-08-20T17:22:45.93027Z,7996,13656
2021-08-20T15:11:04.183789Z,323,13639
2021-07-27T15:19:27.727896Z,7050,12431
2021-06-16T02:53:06.657712Z,5674,10714
2021-04-29T16:10:18.151275Z,4863,9544
2020-08-25T14:50:28.964753Z,1984,5103
2020-08-12T21:30:06.082238Z,1910,4992
2020-05-04T11:24:19Z,864,3646
2021-02-09T16:58:37.937763Z,3862,7788
2021-01-05T05:30:28.667364Z,837,6980
2021-07-13T19:24:29.818195Z,6498,11861
2021-06-24T18:40:53.17293Z,3116,11034
2020-09-15T00:19:57.823193Z,2241,5444
2021-07-16T15:47:12.33263Z,5539,11987
2021-06-21T16:37:44.277732Z,5084,10887
2021-07-10T15:38:33.040318Z,6409,11770
2021-06-22T21:08:16.177692Z,1927,10958
2021-06-30T22:29:39.589583Z,6121,11408
2021-06-22T16:42:57.153781Z,5588,10948
2020-08-31T23:00:47.257844Z,66,5178
2021-06-10T20:47:57.401064Z,230,10584
2020-09-30T13:07:07.155947Z,792,5680
2021-04-09T22:44:24.664505Z,4289,9049
2020-07-20T17:25:54.671839Z,792,4776
2021-03-02T21:22:22.927793Z,2739,8241
2021-08-11T17:41:13.985291Z,315,13201
2021-07-21T23:10:51.732965Z,1935,12197
2021-03-12T18:31:13.299662Z,4254,8515
2021-08-11T16:08:06.769971Z,7630,13192
2020-06-05T10:50:50Z,1275,4200
2021-02-19T16:19:45.186071Z,837,7997
2021-08-06T15:55:39.867837Z,4385,12944
2021-02-02T23:45:13.932456Z,2016,7655
2021-03-30T17:21:03.88968Z,531,8838
2020-09-11T13:09:43.784144Z,2116,5284
2020-08-12T15:49:46.531806Z,1906,4984
2021-09-01T04:27:01.356997Z,5157,14122
2020-09-23T18:33:28.74914Z,833,5618
2021-02-15T16:44:43.20795Z,3927,7884
2021-07-19T22:23:14.294838Z,6745,12102
2021-05-17T20:42:03.121814Z,3116,9889
2021-03-24T23:19:47.804762Z,4366,8741
2020-10-18T18:25:40.958929Z,1935,11052
2021-05-27T15:42:00.338244Z,4071,10143
2021-06-04T21:57:50.799949Z,5506,10404
2021-06-10T16:27:15.970642Z,5627,10570
2021-03-11T19:14:18.157683Z,4245,8490
2020-11-17T18:55:53.442632Z,771,6222
2020-11-11T16:37:25.50402Z,2127,6159
2021-08-13T17:12:50.73986Z,4602,13316
2021-06-16T15:16:41.852329Z,5750,10722
2021-02-11T17:05:52.202771Z,837,7833
2020-08-31T14:49:25.769594Z,408,5164
2020-05-27T15:20:28Z,759,4049
2021-06-29T16:02:52.606663Z,780,11326
2021-08-30T15:58:02.6139Z,316,14010
2021-07-10T17:46:28.078749Z,6415,11778
2021-04-09T16:34:42.940285Z,4546,9040
2021-04-19T18:25:54.680562Z,2392,9301
2021-05-24T15:38:41.290455Z,5171,10018
2020-04-06T10:46:04Z,578,3210
2021-08-10T17:59:41.275695Z,7600,13148
2021-07-26T15:40:59.325771Z,7014,12386
2021-06-19T15:30:10.427039Z,5821,10848
2021-08-18T16:09:22.697965Z,7903,13517
2021-06-25T21:01:08.912367Z,5970,11205
2021-06-07T09:03:04.570318Z,4523,10455
2021-06-02T14:55:25.782105Z,3202,10322
2020-12-30T20:32:54.223595Z,2456,6927
2020-07-17T20:22:06.731786Z,594,4761
2021-03-12T16:24:55.167836Z,4253,8507
2021-09-02T18:56:54.567541Z,8458,14195
2021-04-05T18:06:36.478928Z,4487,8946
2021-06-23T20:31:35.578705Z,5912,10996
2021-06-10T15:54:56.049962Z,5623,10566
2020-06-23T12:29:53Z,1493,4416
2021-06-30T15:48:48.016794Z,6095,11371
2021-04-14T19:09:28.384764Z,590,9181
2021-04-08T17:38:03.479041Z,4531,9019
2021-03-28T00:00:19.482556Z,780,11110
2021-06-07T16:18:41.922268Z,616,10472
2021-01-25T00:54:56.498352Z,339,7422
2021-01-06T17:14:05.463794Z,2922,7019
2020-10-21T22:42:14.880444Z,2542,5889
2021-04-02T19:15:54.925111Z,1935,8889
2021-08-19T21:57:53.250035Z,1774,13610
2021-04-13T16:55:51.834097Z,389,9117
2020-05-29T12:39:39Z,616,4094
2021-04-30T23:40:10.655449Z,4381,9574
2021-05-26T22:20:16.162888Z,5252,10130
2021-02-03T19:07:31.1129Z,1998,7663
2020-07-09T14:08:24.647166Z,408,4652
2021-08-13T18:09:00.555043Z,482,13321
2021-02-05T20:06:09.483634Z,3816,7720
2021-01-20T17:21:47.885158Z,3569,7338
2020-08-31T17:48:54.628648Z,2040,5170
2021-05-26T17:52:37.08732Z,5248,10122
2020-10-29T14:42:11.766249Z,1917,5999
2021-04-30T21:57:42.044474Z,513,9573
2020-07-24T15:33:12.06496Z,464,4815
2020-09-07T22:30:24.590625Z,1275,5247
2020-07-03T12:58:53Z,1626,4570
2021-06-19T20:15:12.096815Z,4353,10851
2020-08-26T17:50:39.710054Z,2001,5118
2021-08-05T15:58:00.181072Z,7385,12895
2021-01-18T17:02:04.91773Z,3529,7282
2020-11-30T15:05:00.426942Z,2876,6403
2020-09-01T16:09:46.891461Z,1384,5186
2021-05-03T18:02:05.345311Z,4910,9614
2021-01-28T22:29:53.140203Z,3707,7543
2020-04-30T17:44:50Z,19,3607
2021-02-18T16:00:47.491056Z,3963,7956
2021-06-21T20:15:41.719321Z,5855,10902
2020-12-12T19:20:07.41969Z,3037,6623
2021-05-17T16:35:59.375562Z,2739,9873
2021-08-18T16:38:19.766078Z,7905,13521
2020-08-21T15:24:08.3967Z,1966,5070
2020-12-21T19:09:01.823632Z,3130,6773
2021-07-17T14:44:34.369649Z,5569,12015
2020-10-23T18:29:32.817966Z,1021,5914
2021-05-23T00:26:56.695691Z,3592,10000
2020-09-15T00:56:39.16595Z,2246,5445
2021-02-16T04:05:20.374701Z,2700,7912
2021-08-11T08:46:53.308518Z,6280,13178
2020-12-29T17:22:20.874967Z,3229,6881
2021-08-14T16:31:53.649913Z,369,13353
2020-10-30T19:37:39.565082Z,2409,6020
2021-06-09T12:41:50.084887Z,2456,10541
2020-06-10T14:30:39Z,1327,4260
2021-04-07T15:54:36.695052Z,642,8991
2020-12-03T20:40:51.23168Z,459,6480
2021-07-03T00:02:57.755832Z,4733,11501
2020-06-15T18:40:55Z,718,4325
2020-08-21T01:44:19.987934Z,1960,5062
2020-08-29T22:33:48.932517Z,1672,5159
2020-08-04T16:47:48.459385Z,720,4923
2021-04-20T20:16:04.948674Z,4707,9338
2021-01-14T19:58:14.171917Z,3456,7243
2021-01-21T06:42:03.174127Z,3589,7371
2021-09-01T21:00:19.012959Z,1935,14160
2020-11-12T18:24:18.111577Z,1421,6177
2021-08-18T15:56:41.575505Z,7901,13515
2020-09-10T16:46:47.556345Z,2112,5278
2021-07-22T12:31:37.920313Z,6860,12209
2021-02-05T18:44:13.436031Z,3809,7710
2020-04-09T09:31:46Z,632,3306
2021-06-21T15:19:43.982265Z,4805,10868
2020-05-13T00:19:08Z,736,3815
2021-06-07T16:32:26.024185Z,5046,10475
2020-09-15T01:22:12.299468Z,2221,5450
2021-06-17T20:30:53.66105Z,379,10773
2021-06-30T16:05:11.773005Z,6100,11375
2021-08-16T03:37:16.160701Z,7809,13385
2021-04-12T20:08:59.923449Z,4572,9093
2021-06-28T16:03:10.145249Z,6019,11268
2020-07-15T17:21:47.840557Z,353,4733
2021-08-16T16:29:18.462943Z,7828,13416
2021-07-29T15:52:00.172421Z,7153,12541
2021-04-05T17:28:14.038392Z,4481,8937
2021-08-30T19:26:03.413792Z,8033,14025
2020-09-21T16:25:26.392762Z,2339,5578
2021-03-12T18:01:09.549655Z,2467,8513
2020-04-13T16:01:19Z,719,3396
2021-06-18T07:10:15.270725Z,5339,10793
2021-08-30T17:45:37.233726Z,8281,14015
2021-06-15T16:45:07.611526Z,5729,10692
2020-12-11T02:17:14.431657Z,1835,6603
2021-06-17T15:05:16.601487Z,5775,10753
2020-09-16T02:44:09.602868Z,2280,5503
2021-05-31T16:11:48.9147Z,5348,10225
2020-09-13T21:56:48.695839Z,2209,5388
2020-11-28T19:50:13.665617Z,2026,6388
2020-12-02T01:56:45.566392Z,2456,6440
2021-02-10T16:43:34.463747Z,2682,7808
2021-07-17T18:50:30.145189Z,6662,12039
2021-04-19T15:19:15.344154Z,4666,9272
2020-12-02T15:58:02.475453Z,1883,6442
2021-03-16T05:25:29.598281Z,423,8535
2020-04-30T13:10:17Z,839,3600
2020-08-05T19:56:16.292528Z,1875,4933
2021-08-06T18:21:22.353652Z,7429,12960
2020-10-16T15:22:54.574582Z,2498,5826
2021-01-15T17:04:21.489066Z,3510,7256
2021-07-12T17:29:39.423096Z,6464,11815
2020-11-09T15:55:28.912727Z,2704,6129
2020-07-01T13:11:25Z,1591,4538
2021-05-29T16:57:38.45776Z,5318,10191
2020-08-22T21:15:59.48204Z,389,5079
2020-12-10T20:57:03.526151Z,2104,6596
2021-02-15T16:17:59.992602Z,3923,7879
2020-10-19T20:58:33.776364Z,2524,5859
2021-05-28T22:11:37.355005Z,4162,10184
2021-02-18T17:50:39.341484Z,3113,7961
2021-07-31T16:36:55.574425Z,7246,12674
2020-11-05T15:35:22.192031Z,2158,6077
2021-07-29T20:49:07.789098Z,400,12571
2020-09-01T20:45:10.260106Z,879,5189
2021-02-05T19:09:24.729187Z,482,7714
2020-12-22T18:50:15.474105Z,741,6796
2020-04-16T10:15:43Z,745,3449
2021-03-16T17:08:19.960275Z,1016,8546
2021-07-22T00:20:02.133889Z,4682,12201
2021-01-12T04:44:13.348577Z,3431,11083
2021-01-04T19:35:44.346944Z,720,6956
2020-07-20T20:48:57.791415Z,339,4783
2020-08-25T14:49:15.975135Z,464,5102
2020-08-07T22:07:00.162728Z,339,4963
2021-06-09T16:07:05.07527Z,4623,10549
2021-07-07T15:48:29.4502Z,6317,11631
2020-05-21T13:16:22Z,413,3966
2021-03-02T16:25:57.712028Z,4117,8232
2021-08-09T23:17:53.157079Z,837,13092
2021-06-20T23:46:29.064419Z,274,10862
2020-12-28T16:46:25.426846Z,1296,6845
2021-04-29T21:34:43.566905Z,4392,9552
2021-06-07T18:23:20.874334Z,5554,10485
2021-04-14T15:58:34.745775Z,1989,9165
2021-08-07T20:04:08.36605Z,4872,13009
2021-04-07T21:30:39.728558Z,4363,9005
2020-12-30T18:40:03.476597Z,3251,6923
2020-11-30T22:13:55.326057Z,2773,6420
2021-05-04T16:18:21.296298Z,1948,9638
2021-03-17T21:38:59.680982Z,3796,8592
2021-08-10T00:33:12.794932Z,5706,13102
2021-04-16T16:49:49.124914Z,404,9237
2021-04-22T20:29:36.264385Z,2455,9402
2021-02-03T15:48:45.604805Z,3784,7660
2020-12-13T23:51:23.350905Z,2834,6634
2021-06-08T21:13:47.60302Z,4203,10531
2021-01-22T22:30:45.227496Z,3138,7410
2021-06-14T21:06:07.318257Z,5707,10669
2020-09-04T21:17:11.093884Z,2070,5227
2021-02-26T21:05:31.77273Z,2456,8181
2020-06-01T15:09:13Z,1212,4117
2021-08-10T14:37:12.202147Z,7575,13117
2021-09-02T15:55:46.046647Z,8450,14184
2021-08-24T04:04:59.827134Z,2188,13798
2021-04-09T19:26:23.187728Z,3379,11116
2021-03-16T02:26:57.61079Z,4183,8534
2021-07-23T23:16:45.668309Z,669,12309
2020-04-08T15:50:39Z,620,3275
2020-12-14T23:11:13.534253Z,1300,6657
2021-04-18T20:38:00.571653Z,1179,9264
2021-04-13T17:18:52.484084Z,4585,9120
2020-04-22T18:35:51Z,796,3511
2021-01-22T19:48:47.979946Z,3615,7404
2020-07-29T22:02:15.245433Z,974,4879
2021-07-16T19:02:21.459196Z,4288,12003
2021-05-25T20:37:00.229844Z,590,10104
2021-06-21T15:11:09.97671Z,4138,10865
2021-06-08T21:23:11.019905Z,5590,10534
2021-02-03T19:51:30.912366Z,2016,7668
2020-07-01T10:31:38Z,642,4529
2020-07-14T01:22:23.901518Z,1743,4710
2020-12-03T22:19:39.215828Z,2930,6486
2021-02-10T16:51:57.97596Z,3679,7811
2021-07-16T15:35:14.070498Z,6613,11986
2021-04-16T15:24:52.242068Z,4641,9231
2021-06-07T16:12:15.862613Z,4071,10470
2021-07-29T16:43:13.129366Z,7160,12551
2020-10-27T19:41:25.747975Z,2595,5960
2020-04-11T15:46:39Z,691,3347
2021-03-09T18:42:26.988358Z,4217,8429
2021-08-31T03:45:58.314151Z,5759,14062
2021-01-07T15:37:18.07731Z,3361,7050
2021-01-11T19:44:29.664418Z,3450,7142
2021-02-24T16:24:15.645467Z,469,8099
2020-11-03T15:49:30.939019Z,837,6045
2020-08-27T01:46:36.71055Z,2003,5125
2021-04-28T18:57:16.472622Z,4843,9519
2021-08-20T17:24:45.936201Z,7406,13657
2021-05-13T20:44:38.56632Z,4071,9826
2020-08-31T18:09:03.033414Z,2042,5172
2020-09-15T18:48:15.266662Z,1948,5483
2021-01-07T15:06:13.011957Z,3363,7038
2021-03-29T16:15:58.013327Z,4402,8808
2021-03-04T02:11:02.995814Z,4145,8293
2021-05-25T01:59:49.898118Z,5026,10070
2020-08-18T15:49:39.253569Z,353,5022
2021-04-27T20:19:17.981146Z,4805,9505
2021-02-02T18:52:13.956319Z,3753,7619
2021-06-23T21:47:39.228212Z,2666,11002
2020-04-09T08:21:03Z,603,3305
2020-11-30T15:58:58.187954Z,2773,6406
2021-08-09T15:57:19.448354Z,7524,13056
2021-07-15T18:27:57.228146Z,6550,11951
2021-06-12T15:58:20.703569Z,5663,10621
2020-12-15T17:22:58.739776Z,3071,6667
2020-05-27T21:22:10Z,1141,4061
2021-05-29T15:47:50.724123Z,5315,10186
2020-05-21T15:13:31Z,1065,3967
2020-09-11T14:40:02.464355Z,1045,5288
2021-06-18T16:34:40.141531Z,5800,10808
2021-06-16T15:27:48.955241Z,5752,10724
2021-07-24T05:16:28.285359Z,2120,12317
2021-03-05T15:31:47.319485Z,4169,8326
2021-05-22T16:11:36.960511Z,5145,9994
2020-08-12T16:39:03.386734Z,745,4986
2020-09-30T23:27:01Z,2392,11050
2021-01-26T16:39:17.388902Z,3664,7466
2021-02-19T03:34:26.405834Z,274,7989
2021-07-01T05:21:51.172029Z,3322,11421
2021-08-21T20:17:42.127662Z,8040,13707
2021-02-15T22:22:58.349946Z,463,7903
2021-05-14T18:29:55.413262Z,567,9842
2020-06-18T13:02:42Z,655,4353
2021-06-17T22:39:59.735212Z,5788,10782
2021-04-16T18:58:51.469264Z,2739,9239
